0.000000,0.000000,-0.100000
5.000000,3.140000,5.000000
10.000000,5.820000,10.100000
15.000000,8.260000,14.900000
20.000000,9.920000,19.900000
25.000000,11.700000,25.000000
30.000000,13.440000,29.900000
35.000000,13.380000,35.000000
40.000000,13.840000,39.900000
45.000000,13.840000,44.800000
50.000000,13.940000,49.900000
55.000000,13.980000,54.900000
60.000000,13.620000,59.900000
65.000000,13.440000,64.900000
70.000000,13.300000,69.900000
75.000000,13.060000,75.000000
80.000000,13.000000,80.000000
85.000000,13.040000,84.900000
90.000000,11.160000,90.000000
95.000000,11.480000,94.800000
100.000000,11.340000,100.000000
105.000000,11.200000,104.900000
110.000000,10.960000,109.900000
115.000000,10.780000,114.900000
120.000000,10.400000,120.000000
