0.000000,0.000000,0.000000
5.000000,2.040000,5.000000
10.000000,5.260000,10.000000
15.000000,8.180000,14.900000
20.000000,10.080000,19.900000
25.000000,10.960000,25.000000
30.000000,12.220000,30.000000
35.000000,11.660000,34.900000
40.000000,11.920000,39.900000
45.000000,12.600000,45.000000
50.000000,12.880000,49.900000
55.000000,12.420000,55.000000
60.000000,12.820000,60.000000
65.000000,12.980000,64.800000
70.000000,13.080000,70.000000
75.000000,13.540000,75.000000
80.000000,14.540000,79.900000
85.000000,10.580000,84.900000
90.000000,10.900000,89.900000
95.000000,11.580000,95.000000
100.000000,11.600000,99.900000
105.000000,11.700000,105.000000
110.000000,11.360000,109.900000
115.000000,11.340000,115.000000
120.000000,11.040000,119.900000
