0.000000,3.600000,5.800000
5.000000,5.740000,9.900000
10.000000,7.720000,14.100000
15.000000,9.200000,18.100000
20.000000,10.060000,22.600000
25.000000,11.160000,26.800000
30.000000,13.180000,31.200000
35.000000,10.040000,35.600000
40.000000,11.920000,39.700000
45.000000,12.300000,44.400000
50.000000,12.500000,49.100000
55.000000,11.920000,53.800000
60.000000,12.380000,58.400000
65.000000,12.480000,63.000000
70.000000,12.460000,67.500000
75.000000,12.540000,72.000000
80.000000,12.780000,76.600000
85.000000,13.680000,81.300000
90.000000,11.720000,85.000000
95.000000,9.980000,90.300000
100.000000,10.780000,95.200000
105.000000,10.980000,99.800000
110.000000,11.040000,104.900000
115.000000,10.780000,109.300000
120.000000,10.780000,114.100000
