0.000000,0.100000,1.700000
5.000000,1.240000,6.500000
10.000000,3.020000,11.400000
15.000000,5.900000,16.500000
20.000000,8.480000,21.100000
25.000000,10.420000,25.800000
30.000000,12.460000,30.600000
35.000000,14.240000,35.400000
40.000000,14.120000,40.200000
45.000000,13.740000,45.000000
50.000000,14.120000,49.800000
55.000000,14.040000,54.700000
60.000000,13.720000,59.500000
65.000000,13.180000,64.400000
70.000000,12.920000,69.300000
75.000000,12.780000,74.400000
80.000000,12.740000,79.200000
85.000000,12.580000,84.100000
90.000000,12.280000,89.000000
95.000000,11.100000,94.100000
100.000000,11.040000,98.900000
105.000000,10.840000,103.900000
110.000000,10.720000,108.900000
115.000000,10.500000,113.800000
120.000000,10.160000,118.900000
