0.000000,0.000000,0.000000
5.000000,0.620000,4.900000
10.000000,2.280000,9.900000
15.000000,5.040000,15.000000
20.000000,8.280000,19.900000
25.000000,10.280000,24.900000
30.000000,11.640000,30.000000
35.000000,12.840000,34.900000
40.000000,13.340000,40.000000
45.000000,12.620000,45.000000
50.000000,12.480000,50.000000
55.000000,12.240000,55.000000
60.000000,12.380000,60.000000
65.000000,12.620000,65.000000
70.000000,12.780000,69.900000
75.000000,12.900000,74.900000
80.000000,13.440000,79.900000
85.000000,11.860000,84.900000
90.000000,9.740000,90.000000
95.000000,10.820000,94.900000
100.000000,11.060000,99.900000
105.000000,11.080000,105.000000
110.000000,10.800000,110.000000
115.000000,10.800000,115.000000
120.000000,10.500000,120.000000
