0.000000,4.030000,6.500000
5.000000,5.950000,10.100000
10.000000,7.740000,13.700000
15.000000,9.135000,17.700000
20.000000,10.070000,22.100000
25.000000,10.905000,26.700000
30.000000,12.080000,30.800000
35.000000,9.935000,35.900000
40.000000,11.675000,39.700000
45.000000,12.285000,44.300000
50.000000,12.705000,48.800000
55.000000,12.185000,53.900000
60.000000,12.810000,58.300000
65.000000,12.880000,62.900000
70.000000,12.900000,67.300000
75.000000,13.105000,71.900000
80.000000,13.220000,76.500000
85.000000,14.150000,81.200000
90.000000,13.275000,84.800000
95.000000,9.725000,90.200000
100.000000,10.745000,95.000000
105.000000,10.980000,99.700000
110.000000,10.975000,104.500000
115.000000,10.870000,109.000000
120.000000,10.800000,113.900000
