0.000000,0.855000,1.400000
5.000000,3.755000,5.900000
10.000000,6.060000,10.300000
15.000000,7.960000,15.100000
20.000000,9.605000,19.700000
25.000000,11.205000,24.800000
30.000000,13.015000,29.600000
35.000000,12.620000,34.600000
40.000000,12.760000,39.600000
45.000000,13.180000,44.500000
50.000000,13.265000,49.300000
55.000000,12.950000,54.200000
60.000000,12.600000,59.100000
65.000000,12.380000,64.100000
70.000000,12.330000,69.000000
75.000000,11.935000,74.000000
80.000000,11.850000,78.900000
85.000000,12.060000,83.900000
90.000000,10.195000,88.900000
95.000000,10.330000,93.900000
100.000000,10.415000,98.900000
105.000000,10.215000,103.900000
110.000000,9.915000,108.800000
115.000000,9.710000,113.800000
120.000000,9.475000,118.900000
