0.000000,0.900000,6.100000
5.000000,2.440000,10.300000
10.000000,5.080000,15.100000
15.000000,7.960000,19.400000
20.000000,9.460000,23.000000
25.000000,11.140000,27.300000
30.000000,11.840000,31.400000
35.000000,14.220000,36.400000
40.000000,13.340000,39.800000
45.000000,12.600000,44.400000
50.000000,12.640000,48.800000
55.000000,12.000000,53.700000
60.000000,12.260000,58.100000
65.000000,12.480000,63.000000
70.000000,12.460000,67.500000
75.000000,12.540000,72.000000
80.000000,12.780000,76.600000
85.000000,13.680000,81.300000
90.000000,11.720000,85.000000
95.000000,9.980000,90.300000
100.000000,10.780000,95.200000
105.000000,10.980000,99.800000
110.000000,11.040000,104.900000
115.000000,10.780000,109.300000
120.000000,10.780000,114.100000
