0.000000,0.000000,1.100000
5.000000,0.900000,5.900000
10.000000,2.480000,10.800000
15.000000,5.160000,15.700000
20.000000,8.080000,20.700000
25.000000,10.060000,25.700000
30.000000,12.280000,30.700000
35.000000,13.440000,35.700000
40.000000,13.500000,40.600000
45.000000,14.300000,45.700000
50.000000,14.400000,50.600000
55.000000,14.420000,55.400000
60.000000,14.280000,60.400000
65.000000,12.900000,65.500000
70.000000,12.600000,70.400000
75.000000,12.380000,75.500000
80.000000,12.100000,80.500000
85.000000,11.940000,85.600000
90.000000,11.260000,90.600000
95.000000,11.240000,95.800000
100.000000,11.080000,100.700000
105.000000,10.900000,105.900000
110.000000,10.700000,111.000000
115.000000,10.200000,116.100000
120.000000,9.920000,121.200000
