0.000000,0.000000,0.000000
5.000000,3.195000,4.900000
10.000000,5.920000,9.900000
15.000000,8.215000,14.900000
20.000000,9.635000,20.000000
25.000000,10.570000,25.000000
30.000000,11.915000,29.800000
35.000000,10.490000,34.900000
40.000000,11.940000,40.000000
45.000000,12.465000,45.100000
50.000000,12.885000,50.000000
55.000000,12.770000,54.900000
60.000000,13.105000,60.000000
65.000000,13.075000,65.000000
70.000000,13.130000,69.900000
75.000000,13.295000,75.000000
80.000000,13.585000,80.000000
85.000000,14.025000,84.900000
90.000000,9.250000,90.000000
95.000000,10.655000,95.000000
100.000000,10.950000,99.900000
105.000000,10.925000,104.900000
110.000000,10.900000,110.000000
115.000000,10.765000,115.000000
120.000000,10.345000,120.000000
