0.000000,1.000000
5.000000,3.840000
10.000000,6.200000
15.000000,8.320000
20.000000,10.620000
25.000000,12.480000
30.000000,13.180000
35.000000,13.560000
40.000000,13.780000
45.000000,13.820000
50.000000,13.780000
55.000000,13.720000
60.000000,13.620000
65.000000,13.500000
70.000000,13.240000
75.000000,13.140000
80.000000,12.860000
85.000000,12.700000
90.000000,13.360000
95.000000,11.100000
100.000000,11.520000
105.000000,11.320000
110.000000,11.140000
115.000000,10.960000
120.000000,10.560000
